-0.30 	0.25 	0.02 	1.102 
-0.30 	0.20 	0.02 	1.175 
-0.30 	0.15 	0.02 	1.023 
-0.30 	-0.15 	0.02 	0.967 
-0.30 	-0.20 	0.02 	1.232 
-0.30 	-0.25 	0.02 	1.195 
-0.25 	0.30 	0.02 	0.553 
-0.25 	0.25 	0.02 	1.006 
-0.25 	0.20 	0.02 	1.008 
-0.25 	0.15 	0.02 	0.886 
-0.25 	0.10 	0.02 	0.522 
-0.25 	0.05 	0.02 	0.396 
-0.25 	0.00 	0.02 	0.383 
-0.25 	-0.05 	0.02 	0.374 
-0.25 	-0.10 	0.02 	0.462 
-0.25 	-0.15 	0.02 	0.890 
-0.25 	-0.20 	0.02 	1.105 
-0.25 	-0.25 	0.02 	1.139 
-0.25 	-0.30 	0.02 	0.466 
-0.20 	0.30 	0.02 	0.597 
-0.20 	0.25 	0.02 	0.916 
-0.20 	0.20 	0.02 	0.921 
-0.20 	0.15 	0.02 	0.810 
-0.20 	0.10 	0.02 	0.504 
-0.20 	0.05 	0.02 	0.530 
-0.20 	0.00 	0.02 	0.528 
-0.20 	-0.05 	0.02 	0.493 
-0.20 	-0.10 	0.02 	0.512 
-0.20 	-0.15 	0.02 	0.787 
-0.20 	-0.20 	0.02 	0.972 
-0.20 	-0.25 	0.02 	1.023 
-0.20 	-0.30 	0.02 	0.572 
-0.15 	0.30 	0.02 	0.614 
-0.15 	0.25 	0.02 	0.842 
-0.15 	0.20 	0.02 	0.854 
-0.15 	0.15 	0.02 	0.716 
-0.15 	0.10 	0.02 	0.486 
-0.15 	0.05 	0.02 	0.474 
-0.15 	0.00 	0.02 	0.554 
-0.15 	-0.05 	0.02 	0.461 
-0.15 	-0.10 	0.02 	0.560 
-0.15 	-0.15 	0.02 	0.694 
-0.15 	-0.20 	0.02 	0.895 
-0.15 	-0.25 	0.02 	0.907 
-0.15 	-0.30 	0.02 	0.631 
-0.10 	0.25 	0.02 	0.796 
-0.10 	0.20 	0.02 	0.817 
-0.10 	0.15 	0.02 	0.721 
-0.10 	-0.15 	0.02 	0.664 
-0.10 	-0.20 	0.02 	0.831 
-0.10 	-0.25 	0.02 	0.835 
-0.05 	0.25 	0.02 	0.710 
-0.05 	0.20 	0.02 	0.682 
-0.05 	0.15 	0.02 	0.545 
-0.05 	-0.15 	0.02 	0.592 
-0.05 	-0.20 	0.02 	0.796 
-0.05 	-0.25 	0.02 	0.744 
0.00 	0.25 	0.02 	0.636 
0.00 	0.20 	0.02 	0.619 
0.00 	0.15 	0.02 	0.541 
0.00 	-0.15 	0.02 	0.560 
0.00 	-0.20 	0.02 	0.663 
0.00 	-0.25 	0.02 	0.662 
0.05 	0.25 	0.02 	0.616 
0.05 	0.20 	0.02 	0.648 
0.05 	0.15 	0.02 	0.511 
0.05 	-0.15 	0.02 	0.514 
0.05 	-0.20 	0.02 	0.570 
0.05 	-0.25 	0.02 	0.618 
0.10 	0.25 	0.02 	0.627 
0.10 	0.20 	0.02 	0.590 
0.10 	0.15 	0.02 	0.511 
0.10 	-0.15 	0.02 	0.560 
0.10 	-0.20 	0.02 	0.614 
0.10 	-0.25 	0.02 	0.682 
0.15 	0.30 	0.02 	0.485 
0.15 	0.25 	0.02 	0.626 
0.15 	0.20 	0.02 	0.652 
0.15 	0.15 	0.02 	0.585 
0.15 	0.10 	0.02 	0.447 
0.15 	0.05 	0.02 	0.271 
0.15 	0.00 	0.02 	0.382 
0.15 	-0.05 	0.02 	0.350 
0.15 	-0.10 	0.02 	0.362 
0.15 	-0.15 	0.02 	0.583 
0.15 	-0.20 	0.02 	0.638 
0.15 	-0.25 	0.02 	0.696 
0.15 	-0.30 	0.02 	0.479 
0.20 	0.30 	0.02 	0.526 
0.20 	0.25 	0.02 	0.693 
0.20 	0.20 	0.02 	0.678 
0.20 	0.15 	0.02 	0.642 
0.20 	0.10 	0.02 	0.487 
0.20 	0.05 	0.02 	0.408 
0.20 	0.00 	0.02 	0.461 
0.20 	-0.05 	0.02 	0.539 
0.20 	-0.10 	0.02 	0.454 
0.20 	-0.15 	0.02 	0.641 
0.20 	-0.20 	0.02 	0.622 
0.20 	-0.25 	0.02 	0.666 
0.20 	-0.30 	0.02 	0.513 
0.25 	0.30 	0.02 	0.577 
0.25 	0.25 	0.02 	0.696 
0.25 	0.20 	0.02 	0.676 
0.25 	0.15 	0.02 	0.665 
0.25 	0.10 	0.02 	0.457 
0.25 	0.05 	0.02 	0.421 
0.25 	0.00 	0.02 	0.424 
0.25 	-0.05 	0.02 	0.457 
0.25 	-0.10 	0.02 	0.528 
0.25 	-0.15 	0.02 	0.610 
0.25 	-0.20 	0.02 	0.691 
0.25 	-0.25 	0.02 	0.667 
0.25 	-0.30 	0.02 	0.509 
0.30 	0.25 	0.02 	0.694 
0.30 	0.20 	0.02 	0.713 
0.30 	0.15 	0.02 	0.664 
0.30 	-0.15 	0.02 	0.618 
0.30 	-0.20 	0.02 	0.670 
0.30 	-0.25 	0.02 	0.646 
