-75	0	350	0.590 
-75	0	300	0.672 
-75	0	275	0.742 
-75	0	250	0.707 
-75	0	225	0.733 
-75	0	210	0.680 
-75	0	200	0.662 
-75	0	175	0.646 
-75	0	150	0.597 
-75	0	100	0.479 
-75	0	50	0.417 
-75	0	12.5	0.601 
-75	0	5	0.760 
-25	0	350	0.510 
-25	0	300	0.558 
-25	0	275	0.654 
-25	0	250	0.731 
-25	0	225	0.756 
-25	0	210	0.752 
0	0	350	0.594 
0	0	300	0.734 
0	0	275	0.800 
0	0	250	0.872 
0	0	225	1.940 
0	0	210	1.001 
25	0	350	0.503 
25	0	300	0.596 
25	0	275	0.672 
25	0	250	1.043 
25	0	225	2.665 
25	0	210	1.041 
50	0	350	0.499 
50	0	300	0.572 
50	0	275	0.734 
50	0	250	1.841 
50	0	225	1.995 
50	0	210	1.017 
50	0	200	0.836 
50	0	175	0.725 
50	0	150	0.771 
50	0	100	0.748 
50	0	50	0.793 
50	0	12.5	0.761 
50	0	5	0.821 
100	0	350	0.479 
100	0	300	0.746 
100	0	275	1.359 
100	0	250	2.856 
100	0	225	2.392 
100	0	210	1.948 
100	0	200	1.739 
100	0	175	1.676 
100	0	150	1.422 
100	0	100	1.341 
100	0	50	1.224 
100	0	12.5	1.193 
100	0	5	1.215 
200	0	350	0.536 
200	0	300	1.024 
200	0	275	1.945 
200	0	250	2.739 
200	0	225	2.694 
200	0	210	2.429 
200	0	200	2.230 
200	0	175	2.136 
200	0	150	2.127 
200	0	100	2.070 
200	0	50	1.744 
200	0	12.5	1.557 
200	0	5	1.414 
300	0	350	0.660 
300	0	300	1.204 
300	0	275	1.844 
300	0	250	2.518 
300	0	225	2.645 
300	0	210	2.593 
300	0	200	2.629 
300	0	175	2.613 
300	0	150	2.681 
300	0	100	2.613 
300	0	50	2.221 
300	0	12.5	1.820 
300	0	5	1.710 
400	0	350	0.707 
400	0	300	1.215 
400	0	275	1.807 
400	0	250	2.172 
400	0	225	2.395 
400	0	210	2.329 
400	0	200	2.399 
400	0	175	2.456 
400	0	150	2.510 
400	0	100	2.479 
400	0	50	2.196 
400	0	12.5	1.678 
400	0	5	1.638 
550	0	350	0.712 
550	0	300	1.238 
550	0	275	1.652 
550	0	250	1.840 
550	0	225	2.045 
550	0	210	2.038 
550	0	200	2.114 
550	0	175	2.148 
550	0	150	2.136 
550	0	100	2.042 
550	0	50	1.786 
550	0	12.5	1.355 
550	0	5	1.291 
