-0.075	0	0.0125	-0.983 	0.066 	-0.563 
-0.075	0.025	0.0125	-0.869 	0.534 	-0.507 
-0.075	0.05	0.0125	-0.778 	1.036 	-0.493 
-0.075	0.0755	0.0125	-0.486 	1.689 	-0.377 
-0.075	0.1	0.0125	-0.024 	2.214 	-0.245 
-0.075	0.11	0.0125	0.176 	2.343 	-0.178 
-0.075	0.1255	0.0125	0.377 	2.388 	-0.050 
-0.075	0.15	0.0125	0.766 	2.318 	0.132 
-0.075	0.175	0.0125	1.194 	2.193 	0.136 
-0.075	0.2	0.0125	1.851 	1.786 	0.100 
-0.075	0.25	0.0125	2.677 	1.246 	0.022 
-0.075	0.3	0.0125	3.204 	0.715 	-0.008 
-0.075	0.35	0.0125	3.316 	0.402 	-0.025 
-0.025	0.11	0.0125	2.266 	3.630 	-0.319 
-0.025	0.1255	0.0125	2.301 	3.789 	-0.818 
-0.025	0.15	0.0125	2.045 	3.616 	-0.442 
-0.025	0.175	0.0125	1.933 	3.252 	-0.135 
-0.025	0.2	0.0125	2.139 	2.807 	0.072 
-0.025	0.25	0.0125	2.822 	1.849 	0.085 
-0.025	0.3	0.0125	3.295 	1.040 	0.019 
-0.025	0.35	0.0125	3.316 	0.517 	-0.019 
0	0.11	0.0125	-0.017 	-0.146 	0.020 
0	0.1255	0.0125	2.614 	1.197 	-0.480 
0	0.15	0.0125	2.736 	2.311 	-0.687 
0	0.175	0.0125	2.374 	2.539 	-0.262 
0	0.2	0.0125	2.226 	2.560 	-0.081 
0	0.25	0.0125	2.600 	2.171 	0.085 
0	0.3	0.0125	3.038 	1.556 	0.025 
0	0.35	0.0125	3.289 	1.016 	-0.007 
0.025	0.11	0.0125	-0.215 	0.343 	0.107 
0.025	0.1255	0.0125	1.317 	0.245 	-0.368 
0.025	0.15	0.0125	2.978 	1.556 	-0.782 
0.025	0.175	0.0125	2.897 	2.218 	-0.440 
0.025	0.2	0.0125	2.578 	2.417 	-0.178 
0.025	0.25	0.0125	2.612 	2.309 	0.058 
0.025	0.3	0.0125	2.966 	1.768 	0.037 
0.025	0.35	0.0125	3.246 	1.208 	-0.009 
0.05	0	0.0125	-0.698 	-0.007 	0.182 
0.05	0.025	0.0125	-0.721 	0.332 	0.201 
0.05	0.05	0.0125	-0.739 	0.590 	0.194 
0.05	0.0755	0.0125	-0.543 	0.867 	0.614 
0.05	0.1	0.0125	0.112 	0.783 	0.232 
0.05	0.11	0.0125	0.597 	0.660 	0.160 
0.05	0.1255	0.0125	1.411 	0.459 	-0.120 
0.05	0.15	0.0125	2.838 	0.704 	-0.631 
0.05	0.175	0.0125	3.395 	1.543 	-0.511 
0.05	0.2	0.0125	3.209 	1.905 	-0.225 
0.05	0.25	0.0125	2.834 	1.946 	0.047 
0.05	0.3	0.0125	2.997 	1.687 	0.050 
0.05	0.35	0.0125	3.468 	1.168 	-0.006 
0.1	0	0.0125	-1.603 	-0.229 	0.141 
0.1	0.025	0.0125	-1.456 	-0.117 	0.155 
0.1	0.05	0.0125	-1.171 	-0.014 	0.123 
0.1	0.0755	0.0125	-0.637 	0.037 	0.093 
0.1	0.1	0.0125	0.317 	0.166 	0.131 
0.1	0.11	0.0125	0.906 	0.174 	0.112 
0.1	0.1255	0.0125	1.768 	0.152 	0.049 
0.1	0.15	0.0125	2.954 	0.217 	-0.221 
0.1	0.175	0.0125	3.624 	0.657 	-0.381 
0.1	0.2	0.0125	3.704 	1.231 	-0.262 
0.1	0.25	0.0125	3.309 	1.670 	-0.048 
0.1	0.3	0.0125	3.219 	1.543 	0.066 
0.1	0.35	0.0125	3.334 	1.180 	0.035 
0.2	0	0.0125	-1.815 	-0.197 	0.150 
0.2	0.025	0.0125	-1.611 	-0.466 	0.110 
0.2	0.05	0.0125	-1.050 	-0.680 	0.094 
0.2	0.0755	0.0125	-0.416 	-0.724 	0.048 
0.2	0.1	0.0125	0.293 	-0.693 	0.037 
0.2	0.11	0.0125	0.813 	-0.638 	0.036 
0.2	0.1255	0.0125	1.609 	-0.552 	0.019 
0.2	0.15	0.0125	2.502 	-0.427 	-0.050 
0.2	0.175	0.0125	3.438 	-0.181 	-0.124 
0.2	0.2	0.0125	3.879 	0.123 	-0.158 
0.2	0.25	0.0125	3.810 	0.919 	-0.096 
0.2	0.3	0.0125	3.587 	1.119 	0.001 
0.2	0.35	0.0125	3.579 	0.865 	0.033 
0.3	0	0.0125	-1.025 	0.071 	0.056 
0.3	0.025	0.0125	-0.928 	-0.336 	0.045 
0.3	0.05	0.0125	-0.570 	-0.554 	0.013 
0.3	0.0755	0.0125	-0.237 	-0.639 	0.017 
0.3	0.1	0.0125	0.521 	-0.615 	0.019 
0.3	0.11	0.0125	0.713 	-0.659 	0.000 
0.3	0.1255	0.0125	1.048 	-0.567 	-0.027 
0.3	0.15	0.0125	1.847 	-0.480 	-0.062 
